ticker,event,domain,won,snapshot_price,n_trades_before_snapshot,staleness_hours,at_floor,n_event_candidates,bucket
KXPSUCOACH-26-BHAR,KXPSUCOACH-26,Sports,0,0.01,2250,0.8,True,42,0
KXPSUCOACH-26-MFRE,KXPSUCOACH-26,Sports,0,0.01,193,6.27,True,42,0
KXPSUCOACH-26-WSTE,KXPSUCOACH-26,Sports,0,0.01,60,28.03,True,42,0
KXPSUCOACH-26-UMEY,KXPSUCOACH-26,Sports,0,0.01,303,15.79,True,42,0
KXPSUCOACH-26-MRHU,KXPSUCOACH-26,Sports,0,0.01,983,1.84,True,42,0
KXPSUCOACH-26-MELK,KXPSUCOACH-26,Sports,0,0.01,231,19.81,True,42,0
KXPSUCOACH-26-MDIA,KXPSUCOACH-26,Sports,0,0.11,909,0.13,False,42,3
KXPSUCOACH-26-LKIF,KXPSUCOACH-26,Sports,0,0.01,149,67.45,True,42,0
KXPSUCOACH-26-JSUM,KXPSUCOACH-26,Sports,0,0.01,24,10.18,True,42,0
KXPSUCOACH-26-JBRA,KXPSUCOACH-26,Sports,0,0.04,434,0.26,False,42,1
KXPSUCOACH-26-CCIG,KXPSUCOACH-26,Sports,0,0.01,84,28.45,True,42,0
KXPSUCOACH-26-BOBR,KXPSUCOACH-26,Sports,0,0.01,73,0.75,True,42,0
KXPSUCOACH-26-BKEY,KXPSUCOACH-26,Sports,0,0.01,612,4.59,True,42,0
KXPSUCOACH-26-AGOL,KXPSUCOACH-26,Sports,0,0.01,43,123.65,True,42,0
KXROMANIATOP-30-GS,KXROMANIATOP-30,Political,1,0.76,100,65.48,False,2,7
KXROMANIATOP-30-CG,KXROMANIATOP-30,Political,0,0.02,692,184.45,True,2,1
KXSECAG-26DEC31-MD,KXSECAG-26DEC31,Political,0,0.02,86,0.11,True,14,1
KXSECAG-26DEC31-MG,KXSECAG-26DEC31,Political,0,0.38,16382,0.0,False,14,5
KXSECAG-26DEC31-AB,KXSECAG-26DEC31,Political,0,0.04,334,0.1,False,14,1
KXSECAG-26DEC31-MW,KXSECAG-26DEC31,Political,0,0.01,886,0.31,True,14,0
KXSECAG-26DEC31-KP,KXSECAG-26DEC31,Political,0,0.03,463,2.07,False,14,1
KXSECAG-26DEC31-JL,KXSECAG-26DEC31,Political,0,0.01,29,30.14,True,14,0
KXSECAG-26DEC31-WL,KXSECAG-26DEC31,Political,0,0.01,90,29.71,True,14,0
KXSECAG-26DEC31-TB,KXSECAG-26DEC31,Political,0,0.21,1542,0.0,False,14,4
KXSECAG-26DEC31-ML,KXSECAG-26DEC31,Political,0,0.06,1016,1.23,False,14,2
KXSECAG-26DEC31-JR,KXSECAG-26DEC31,Political,0,0.03,232,2.57,False,14,1
KXSECAG-26DEC31-JJ,KXSECAG-26DEC31,Political,0,0.01,28,6.5,True,14,0
KXSECAG-26DEC31-JC,KXSECAG-26DEC31,Political,0,0.01,74,9.85,True,14,0
KXSECAG-26DEC31-ES,KXSECAG-26DEC31,Political,0,0.01,84,4.68,True,14,0
KXSECAG-26DEC31-EB,KXSECAG-26DEC31,Political,0,0.01,48,5.79,True,14,0
KXSECAGRO-26-DEC31-BR,KXSECAGRO-26,Political,1,0.89,242,0.34,False,13,8
KXSECAGRO-26-DEC31-KL,KXSECAGRO-26,Political,0,0.03,310,114.49,False,13,1
KXSECAGRO-26-DEC31-JE,KXSECAGRO-26,Political,0,0.01,85,318.62,True,13,0
KXSECAGRO-26-DEC31-RS,KXSECAGRO-26,Political,0,0.01,161,318.62,True,13,0
KXSECAGRO-26-DEC31-AM,KXSECAGRO-26,Political,0,0.01,66,289.08,True,13,0
KXSECAGRO-26-DEC31-CHS,KXSECAGRO-26,Political,0,0.01,66,318.63,True,13,0
KXSECAGRO-26-DEC31-CH,KXSECAGRO-26,Political,0,0.01,114,318.63,True,13,0
KXSECAGRO-26-DEC31-SF,KXSECAGRO-26,Political,0,0.01,83,318.63,True,13,0
KXSECAGRO-26-DEC31-TMK,KXSECAGRO-26,Political,0,0.01,55,338.08,True,13,0
KXSECAGRO-26-DEC31-TM,KXSECAGRO-26,Political,0,0.01,1438,54.04,True,13,0
KXSECAGRO-26-DEC31-SM,KXSECAGRO-26,Political,0,0.01,558,41.7,True,13,0
KXSECAGRO-26-DEC31-RFK,KXSECAGRO-26,Political,0,0.01,185,16.55,True,13,0
KXSECAGRO-26-DEC31-KT,KXSECAGRO-26,Political,0,0.01,156,318.64,True,13,0
KXSECCHAIR-26DEC31-TGG,KXSECCHAIR-26DEC31,Political,0,0.02,386,0.29,True,10,1
KXSECCHAIR-26DEC31-RS,KXSECCHAIR-26DEC31,Political,0,0.02,147,1.61,True,10,1
KXSECCHAIR-26DEC31-PA,KXSECCHAIR-26DEC31,Political,1,0.84,563,0.0,False,10,8
KXSECCHAIR-26DEC31-JC,KXSECCHAIR-26DEC31,Political,0,0.01,124,240.09,True,10,0
KXSECCHAIR-26DEC31-HT,KXSECCHAIR-26DEC31,Political,0,0.01,24,121.24,True,10,0
KXSECCHAIR-26DEC31-BB,KXSECCHAIR-26DEC31,Political,0,0.04,477,0.04,False,10,1
KXSECCHAIR-26DEC31-MU,KXSECCHAIR-26DEC31,Political,0,0.01,158,0.37,True,10,0
KXSECCHAIR-26DEC31-HP,KXSECCHAIR-26DEC31,Political,0,0.02,99,0.29,True,10,1
KXSECCHAIR-26DEC31-DG,KXSECCHAIR-26DEC31,Political,0,0.01,626,1.81,True,10,0
KXSECCHAIR-26DEC31-CG,KXSECCHAIR-26DEC31,Political,0,0.01,27,218.14,True,10,0
KXSECCOM-26DEC31-RL,KXSECCOM-26DEC31,Political,0,0.14,144,0.16,False,3,3
KXSECCOM-26DEC31-LM,KXSECCOM-26DEC31,Political,0,0.73,592,1.15,False,3,7
KXSECCOM-26DEC31-BH,KXSECCOM-26DEC31,Political,0,0.02,111,0.86,True,3,1
KXSECDEF-26DEC31-MG,KXSECDEF-26DEC31,Political,0,0.01,198,7.18,True,16,0
KXSECDEF-26DEC31-WH,KXSECDEF-26DEC31,Political,0,0.01,103,5.8,True,16,0
KXSECDEF-26DEC31-EC,KXSECDEF-26DEC31,Political,0,0.01,713,0.5,True,16,0
KXSECDEF-26DEC31-BH,KXSECDEF-26DEC31,Political,0,0.01,429,12.68,True,16,0
KXSECDEF-26DEC31-RD,KXSECDEF-26DEC31,Political,0,0.01,4882,0.78,True,16,0
KXSECDEF-26DEC31-CM,KXSECDEF-26DEC31,Political,0,0.01,235,199.42,True,16,0
KXSECDEF-26DEC31-TS,KXSECDEF-26DEC31,Political,0,0.01,138,310.6,True,16,0
KXSECDEF-26DEC31-JE,KXSECDEF-26DEC31,Political,0,0.01,957,48.49,True,16,0
KXSECDEF-26DEC31-SF,KXSECDEF-26DEC31,Political,0,0.01,405,217.38,True,16,0
KXSECDEF-26DEC31-PH,KXSECDEF-26DEC31,Political,1,0.94,22785,0.13,False,16,8
KXSECDEF-26DEC31-JK,KXSECDEF-26DEC31,Political,0,0.02,260,287.15,True,16,1
KXSECDEF-26DEC31-MR,KXSECDEF-26DEC31,Political,0,0.01,1533,55.58,True,16,0
KXSECDEF-26DEC31-TG,KXSECDEF-26DEC31,Political,0,0.01,1982,51.21,True,16,0
KXSECDEF-26DEC31-TC,KXSECDEF-26DEC31,Political,0,0.01,886,174.3,True,16,0
KXSECDEF-26DEC31-MW,KXSECDEF-26DEC31,Political,0,0.01,2053,25.14,True,16,0
KXSECDEF-26DEC31-MP,KXSECDEF-26DEC31,Political,0,0.01,952,214.5,True,16,0
KXSECED-26DEC31-LM,KXSECED-26DEC31,Political,1,0.88,439,9.34,False,7,8
KXSECED-26DEC31-BC,KXSECED-26DEC31,Political,0,0.14,173,29.37,False,7,3
KXSECED-26DEC31-TJ,KXSECED-26DEC31,Political,0,0.01,507,92.14,True,7,0
KXSECED-26DEC31-RW,KXSECED-26DEC31,Political,0,0.01,424,264.6,True,7,0
KXSECED-26DEC31-GY,KXSECED-26DEC31,Political,0,0.01,111,286.77,True,7,0
KXSECED-26DEC31-ES,KXSECED-26DEC31,Political,0,0.01,8,401.83,True,7,0
KXSECED-26DEC31-BDV,KXSECED-26DEC31,Political,0,0.01,194,101.09,True,7,0
KXSECENERGY-26DEC31-MD,KXSECENERGY-26DEC31,Political,0,0.11,7,0.82,False,8,3
KXSECENERGY-26DEC31-CW,KXSECENERGY-26DEC31,Political,1,0.41,38,0.07,False,8,5
KXSECENERGY-26DEC31-KM,KXSECENERGY-26DEC31,Political,0,0.24,152,1.0,False,8,4
KXSECENERGY-26DEC31-RP,KXSECENERGY-26DEC31,Political,0,0.01,40,5.4,True,8,0
KXSECENERGY-26DEC31-PB,KXSECENERGY-26DEC31,Political,0,0.01,68,1.01,True,8,0
KXSECENERGY-26DEC31-MM,KXSECENERGY-26DEC31,Political,0,0.02,470,1.01,True,8,1
KXSECENERGY-26DEC31-DBR,KXSECENERGY-26DEC31,Political,0,0.28,484,0.25,False,8,4
KXSECENERGY-26DEC31-DB,KXSECENERGY-26DEC31,Political,0,0.04,1737,0.02,False,8,1
KXSECHHS-26DEC31-JL,KXSECHHS-26DEC31,Political,0,0.01,414,1164.0,True,8,0
KXSECHHS-26DEC31-BC,KXSECHHS-26DEC31,Political,0,0.08,3106,12.43,False,8,2
KXSECHHS-26DEC31-PM,KXSECHHS-26DEC31,Political,0,0.01,380,399.07,True,8,0
KXSECHHS-26DEC31-JG,KXSECHHS-26DEC31,Political,0,0.01,106,1513.45,True,8,0
KXSECHHS-26DEC31-EH,KXSECHHS-26DEC31,Political,0,0.01,306,1163.1,True,8,0
KXSECHHS-26DEC31-BB,KXSECHHS-26DEC31,Political,0,0.01,309,97.16,True,8,0
KXSECHHS-26DEC31-RFK,KXSECHHS-26DEC31,Political,1,0.77,34185,0.02,False,8,7
KXSECHHS-26DEC31-BJ,KXSECHHS-26DEC31,Political,0,0.05,1528,11.0,False,8,2
KXSECHOMELAND-26DEC31-KN,KXSECHOMELAND-26DEC31,Political,1,0.9,340,5.09,False,5,8
KXSECHOMELAND-26DEC31-TH,KXSECHOMELAND-26DEC31,Political,0,0.01,484,3.79,True,5,0
KXSECHOMELAND-26DEC31-TG,KXSECHOMELAND-26DEC31,Political,0,0.01,61,481.81,True,5,0
KXSECHOMELAND-26DEC31-MM,KXSECHOMELAND-26DEC31,Political,0,0.06,90,197.56,False,5,2
KXSECHOMELAND-26DEC31-CW,KXSECHOMELAND-26DEC31,Political,0,0.01,367,382.89,True,5,0
KXSECHUD-26DEC31-ST,KXSECHUD-26DEC31,Political,1,0.88,27,5.81,False,5,8
KXSECHUD-26DEC31-BP,KXSECHUD-26DEC31,Political,0,0.06,384,4.09,False,5,2
KXSECHUD-26DEC31-TS,KXSECHUD-26DEC31,Political,0,0.01,308,20.05,True,5,0
KXSECHUD-26DEC31-BM,KXSECHUD-26DEC31,Political,0,0.02,150,19.61,True,5,1
KXSECHUD-26DEC31-BC,KXSECHUD-26DEC31,Political,0,0.01,1754,1.63,True,5,0
KXSECINT-26DEC31-KM,KXSECINT-26DEC31,Political,0,0.33,128,1.28,False,4,4
KXSECINT-26DEC31-DAB,KXSECINT-26DEC31,Political,0,0.21,63,1.58,False,4,4
KXSECINT-26DEC31-CL,KXSECINT-26DEC31,Political,0,0.04,20,22.34,False,4,1
KXSECINT-26DEC31-DB,KXSECINT-26DEC31,Political,1,0.07,250,4.98,False,4,2
KXSECLABOR-26DEC31-LCD,KXSECLABOR-26DEC31,Political,1,0.89,545,20.88,False,4,8
KXSECLABOR-26DEC31-BW,KXSECLABOR-26DEC31,Political,0,0.01,426,216.67,True,4,0
KXSECLABOR-26DEC31-PP,KXSECLABOR-26DEC31,Political,0,0.01,100,103.07,True,4,0
KXSECLABOR-26DEC31-BS,KXSECLABOR-26DEC31,Political,0,0.01,436,249.29,True,4,0
KXSECSTATE-26DEC31-RO,KXSECSTATE-26DEC31,Political,0,0.01,63,5.69,True,5,0
KXSECSTATE-26DEC31-RG,KXSECSTATE-26DEC31,Political,0,0.11,861,0.55,False,5,3
KXSECSTATE-26DEC31-MW,KXSECSTATE-26DEC31,Political,0,0.01,69,1.54,True,5,0
KXSECSTATE-26DEC31-MR,KXSECSTATE-26DEC31,Political,1,0.87,1967,0.01,False,5,8
KXSECSTATE-26DEC31-BH,KXSECSTATE-26DEC31,Political,0,0.02,272,0.41,True,5,1
KXSECTREASURY-26DEC31-KW,KXSECTREASURY-26DEC31,Political,0,0.13,2616,0.0,False,11,3
KXSECTREASURY-26DEC31-MR,KXSECTREASURY-26DEC31,Political,0,0.18,2380,0.01,False,11,3
KXSECTREASURY-26DEC31-SM,KXSECTREASURY-26DEC31,Political,0,0.02,133,5.19,True,11,1
KXSECTREASURY-26DEC31-SB,KXSECTREASURY-26DEC31,Political,1,0.4,5693,0.01,False,11,5
KXSECTREASURY-26DEC31-RL,KXSECTREASURY-26DEC31,Political,0,0.01,1090,3.1,True,11,0
KXSECTREASURY-26DEC31-LK,KXSECTREASURY-26DEC31,Political,0,0.01,471,0.59,True,11,0
KXSECTREASURY-26DEC31-JP,KXSECTREASURY-26DEC31,Political,0,0.01,423,9.15,True,11,0
KXSECTREASURY-26DEC31-JD,KXSECTREASURY-26DEC31,Political,0,0.01,137,5.92,True,11,0
KXSECTREASURY-26DEC31-JC,KXSECTREASURY-26DEC31,Political,0,0.01,363,7.88,True,11,0
KXSECTREASURY-26DEC31-BH,KXSECTREASURY-26DEC31,Political,0,0.22,2270,0.0,False,11,4
KXSECTREASURY-26DEC31-HL,KXSECTREASURY-26DEC31,Political,0,0.01,3738,4.03,True,11,0
KXSECVA-26DEC31-TG,KXSECVA-26DEC31,Political,0,0.03,1414,0.07,False,3,1
KXSECVA-26DEC31-RW,KXSECVA-26DEC31,Political,0,0.51,401,0.02,False,3,6
KXSECVA-26DEC31-MR,KXSECVA-26DEC31,Political,0,0.05,81,0.74,False,3,2
KXSENATEILD-26-RBLA,KXSENATEILD-26,Political,0,0.01,2,26.11,True,14,0
KXSENATEILD-26-MSHI,KXSENATEILD-26,Political,0,0.01,1,25.85,True,14,0
KXSENATEILD-26-LUND,KXSENATEILD-26,Political,0,0.01,105,28.03,True,14,0
KXSENATEILD-26-KRAO,KXSENATEILD-26,Political,0,0.01,1,28.03,True,14,0
KXSENATEILD-26-JPRI,KXSENATEILD-26,Political,0,0.01,43,28.55,True,14,0
KXSENATEILD-26-AMIN,KXSENATEILD-26,Political,0,0.01,2,25.85,True,14,0
KXSENATEILD-26-RPET,KXSENATEILD-26,Political,0,0.01,1,28.03,True,14,0
KXSENATEILD-26-RKRI,KXSENATEILD-26,Political,0,0.51,3184,0.01,False,14,6
KXSENATEILD-26-RKEL,KXSENATEILD-26,Political,0,0.01,184,0.73,True,14,0
KXSENATEILD-26-REMA,KXSENATEILD-26,Political,0,0.01,27,28.03,True,14,0
KXSENATEILD-26-MFRE,KXSENATEILD-26,Political,0,0.01,21,26.11,True,14,0
KXSENATEILD-26-JSTR,KXSENATEILD-26,Political,1,0.51,2302,0.35,False,14,6
KXSENATEILD-26-DDUR,KXSENATEILD-26,Political,0,0.01,72,28.55,True,14,0
KXSENATEILD-26-AGIA,KXSENATEILD-26,Political,0,0.01,18,2.3,True,14,0
KXSENATENCD-26-RC,KXSENATENCD-26,Political,1,0.78,216,18.31,False,3,7
KXSENATENCD-26-JJ,KXSENATENCD-26,Political,0,0.05,10,338.43,False,3,2
KXSENATENCD-26-WN,KXSENATENCD-26,Political,0,0.16,17,419.2,False,3,3
KXSENATENCR-26-PHAR,KXSENATENCR-26,Political,0,0.12,36,295.75,False,7,3
KXSENATENCR-26-RCOOP,KXSENATENCR-26,Political,0,0.01,2,101.28,True,7,0
KXSENATENCR-26-MWHA,KXSENATENCR-26,Political,1,0.85,67,23.2,False,7,8
KXSENATENCR-26-LT,KXSENATENCR-26,Political,0,0.02,742,45.15,True,7,1
KXSENATENCR-26-MR,KXSENATENCR-26,Political,0,0.01,65,366.17,True,7,0
KXSENATENCR-26-MM,KXSENATENCR-26,Political,0,0.01,15,838.04,True,7,0
KXSENATENCR-26-TT,KXSENATENCR-26,Political,0,0.02,168,292.38,True,7,1
KXSENATETXD-26-JCRO,KXSENATETXD-26,Political,0,0.25,17885,0.01,False,11,4
KXSENATETXD-26-JTAL,KXSENATETXD-26,Political,1,0.76,20450,0.0,False,11,7
KXSENATETXD-26-NJOH,KXSENATETXD-26,Political,0,0.01,9,89.24,True,11,0
KXSENATETXD-26-TVIR,KXSENATETXD-26,Political,0,0.01,33,502.06,True,11,0
KXSENATETXD-26-SK,KXSENATETXD-26,Political,0,0.01,8,0.35,True,11,0
KXSENATETXD-26-BOR,KXSENATETXD-26,Political,0,0.01,297,0.63,True,11,0
KXSENATETXD-26-VE,KXSENATETXD-26,Political,0,0.01,12,119.09,True,11,0
KXSENATETXD-26-RG,KXSENATETXD-26,Political,0,0.01,19,502.06,True,11,0
KXSENATETXD-26-JC,KXSENATETXD-26,Political,0,0.01,129,91.21,True,11,0
KXSENATETXD-26-CS,KXSENATETXD-26,Political,0,0.01,6,12.37,True,11,0
KXSENATETXD-26-CA,KXSENATETXD-26,Political,0,0.01,801,0.63,True,11,0
KXSTANCOACH-26-TLUP,KXSTANCOACH-26,Sports,0,0.02,4,4.74,True,7,1
KXSTANCOACH-26-SDAN,KXSTANCOACH-26,Sports,0,0.1,1,76.39,False,7,3
KXSTANCOACH-26-PHAM,KXSTANCOACH-26,Sports,0,0.04,12,1.7,False,7,1
KXSTANCOACH-26-JGRU,KXSTANCOACH-26,Sports,0,0.04,18,4.77,False,7,1
KXSTANCOACH-26-GROM,KXSTANCOACH-26,Sports,0,0.1,5,29.33,False,7,3
KXSTANCOACH-26-FREI,KXSTANCOACH-26,Sports,0,0.17,87,4.88,False,7,3
KXSTANCOACH-26-DSAN,KXSTANCOACH-26,Sports,0,0.02,9,4.74,True,7,1
KXTENNCOACH-26-JHAF,KXTENNCOACH-26,Sports,0,0.01,3,2.55,True,25,0
KXTENNCOACH-26-JGAN,KXTENNCOACH-26,Sports,0,0.02,7,57.31,True,25,1
KXTENNCOACH-26-CSHU,KXTENNCOACH-26,Sports,0,0.01,50,12.66,True,25,0
KXTENNCOACH-26-SSPA,KXTENNCOACH-26,Sports,0,0.01,19,83.98,True,25,0
KXTENNCOACH-26-LANA,KXTENNCOACH-26,Sports,0,0.19,92,6.9,False,25,3
KXTENNCOACH-26-KSTE,KXTENNCOACH-26,Sports,0,0.01,274,15.81,True,25,0
KXTENNCOACH-26-RMOR,KXTENNCOACH-26,Sports,0,0.01,29,56.47,True,25,0
KXTENNCOACH-26-JGAR,KXTENNCOACH-26,Sports,0,0.01,271,1.45,True,25,0
KXTENNCOACH-26-JHAR,KXTENNCOACH-26,Sports,0,0.01,599,31.42,True,25,0
KXTENNCOACH-26-KKUB,KXTENNCOACH-26,Sports,0,0.01,72,6.04,True,25,0
KXTENNCOACH-26-MMCOY,KXTENNCOACH-26,Sports,0,0.01,10,94.84,True,25,0
KXTENNCOACH-26-MMCD,KXTENNCOACH-26,Sports,0,0.05,583,0.86,False,25,2
KXTENNCOACH-26-MKAF,KXTENNCOACH-26,Sports,0,0.01,19,106.38,True,25,0
KXTENNCOACH-26-VJOS,KXTENNCOACH-26,Sports,0,0.01,89,6.07,True,25,0
KXTENNCOACH-26-BDAB,KXTENNCOACH-26,Sports,0,0.04,477,0.37,False,25,1
KXTENNCOACH-26-SSAR,KXTENNCOACH-26,Sports,0,0.01,105,138.37,True,25,0
KXTENNCOACH-26-TMON,KXTENNCOACH-26,Sports,0,0.01,38,56.35,True,25,0
KXTENNCOACH-26-RSAL,KXTENNCOACH-26,Sports,1,0.47,577,0.13,False,25,5
KXTENNCOACH-26-MNAG,KXTENNCOACH-26,Sports,0,0.46,1494,0.18,False,25,5
KXTENNCOACH-26-MMCC,KXTENNCOACH-26,Sports,0,0.01,1063,1.01,True,25,0
KXTENNCOACH-26-KKIN,KXTENNCOACH-26,Sports,0,0.01,365,9.08,True,25,0
KXTENNCOACH-26-JMIN,KXTENNCOACH-26,Sports,0,0.02,146,5.2,True,25,1
KXTENNCOACH-26-JBRA,KXTENNCOACH-26,Sports,0,0.02,177,9.43,True,25,1
KXTENNCOACH-26-BFLO,KXTENNCOACH-26,Sports,0,0.01,118,46.74,True,25,0
KXTENNCOACH-26-ASMI,KXTENNCOACH-26,Sports,0,0.02,251,0.86,True,25,1
KXTHAILANDPM-26FEB08-YWON,KXTHAILANDPM-26FEB08,Political,0,0.04,2,12.59,False,6,1
KXTHAILANDPM-26FEB08-TPRO,KXTHAILANDPM-26FEB08,Political,0,0.04,1,12.59,False,6,1
KXTHAILANDPM-26FEB08-PSAL,KXTHAILANDPM-26FEB08,Political,0,0.04,2,5.79,False,6,1
KXTHAILANDPM-26FEB08-NRUE,KXTHAILANDPM-26FEB08,Political,0,0.07,34,7.92,False,6,2
KXTHAILANDPM-26FEB08-AVEJ,KXTHAILANDPM-26FEB08,Political,0,0.05,5,3.95,False,6,2
KXTHAILANDPM-26FEB08-ACHA,KXTHAILANDPM-26FEB08,Political,1,0.99,140,1.83,False,6,9
KXTHAIPARLIAMENT2ND-26FEB08-2-PTP,KXTHAIPARLIAMENT2ND-26FEB08-2,Political,0,0.14,26,14.13,False,3,3
KXTHAIPARLIAMENT2ND-26FEB08-2-PPLE,KXTHAIPARLIAMENT2ND-26FEB08-2,Political,1,0.25,28,11.2,False,3,4
KXTHAIPARLIAMENT2ND-26FEB08-2-BJT,KXTHAIPARLIAMENT2ND-26FEB08-2,Political,0,0.66,49,21.05,False,3,7
KXTRUMPSCOTUSVOTE-26-9,KXTRUMPSCOTUSVOTE-26,Political,0,0.01,182,45.14,True,10,0
KXTRUMPSCOTUSVOTE-26-8,KXTRUMPSCOTUSVOTE-26,Political,0,0.01,217,37.95,True,10,0
KXTRUMPSCOTUSVOTE-26-7,KXTRUMPSCOTUSVOTE-26,Political,0,0.02,787,17.4,True,10,1
KXTRUMPSCOTUSVOTE-26-6,KXTRUMPSCOTUSVOTE-26,Political,0,0.11,1969,1.55,False,10,3
KXTRUMPSCOTUSVOTE-26-5,KXTRUMPSCOTUSVOTE-26,Political,0,0.13,4231,3.22,False,10,3
KXTRUMPSCOTUSVOTE-26-4,KXTRUMPSCOTUSVOTE-26,Political,0,0.11,2584,0.53,False,10,3
KXTRUMPSCOTUSVOTE-26-3,KXTRUMPSCOTUSVOTE-26,Political,1,0.36,3291,0.27,False,10,5
KXTRUMPSCOTUSVOTE-26-2,KXTRUMPSCOTUSVOTE-26,Political,0,0.23,2330,1.27,False,10,4
KXTRUMPSCOTUSVOTE-26-1,KXTRUMPSCOTUSVOTE-26,Political,0,0.06,1280,10.28,False,10,2
KXTRUMPSCOTUSVOTE-26-0,KXTRUMPSCOTUSVOTE-26,Political,0,0.1,2814,0.23,False,10,3
KXTULNCOACH-26-JCAN,KXTULNCOACH-26,Sports,0,0.01,25,7.19,True,15,0
KXTULNCOACH-26-EORG,KXTULNCOACH-26,Sports,0,0.3,22,0.25,False,15,4
KXTULNCOACH-26-WSIM,KXTULNCOACH-26,Sports,0,0.03,4,21.8,False,15,1
KXTULNCOACH-26-WHAL,KXTULNCOACH-26,Sports,1,0.46,93,0.04,False,15,5
KXTULNCOACH-26-THEL,KXTULNCOACH-26,Sports,0,0.05,3,22.17,False,15,2
KXTULNCOACH-26-SWOO,KXTULNCOACH-26,Sports,0,0.09,5,20.94,False,15,2
KXTULNCOACH-26-SNAG,KXTULNCOACH-26,Sports,0,0.01,1,84.43,True,15,0
KXTULNCOACH-26-SDAW,KXTULNCOACH-26,Sports,0,0.01,1,84.43,True,15,0
KXTULNCOACH-26-MDEN,KXTULNCOACH-26,Sports,0,0.01,1,84.43,True,15,0
KXTULNCOACH-26-LTAY,KXTULNCOACH-26,Sports,0,0.01,1,84.43,True,15,0
KXTULNCOACH-26-CHUF,KXTULNCOACH-26,Sports,0,0.05,40,10.63,False,15,2
KXTULNCOACH-26-CHAM,KXTULNCOACH-26,Sports,0,0.05,11,11.09,False,15,2
KXTULNCOACH-26-BNAP,KXTULNCOACH-26,Sports,0,0.05,27,19.47,False,15,2
KXTULNCOACH-26-BKEL,KXTULNCOACH-26,Sports,0,0.01,1,84.43,True,15,0
KXTULNCOACH-26-BBAK,KXTULNCOACH-26,Sports,0,0.04,228,8.74,False,15,1
KXTX02R-26-MPLU,KXTX02R-26,Political,0,0.01,1,90.23,True,4,0
KXTX02R-26-METW,KXTX02R-26,Political,0,0.01,9,17.16,True,4,0
KXTX02R-26-STOT,KXTX02R-26,Political,1,0.23,887,0.14,False,4,4
KXTX02R-26-DCRE,KXTX02R-26,Political,0,0.8,946,0.0,False,4,8
KXTX18SPECIAL-26-JJON,KXTX18SPECIAL-26,Political,0,0.01,6,238.08,True,6,0
KXTX18SPECIAL-26-IMAR,KXTX18SPECIAL-26,Political,0,0.01,11,238.08,True,6,0
KXTX18SPECIAL-26-GFOR,KXTX18SPECIAL-26,Political,0,0.01,5,238.08,True,6,0
KXTX18SPECIAL-26-CMON,KXTX18SPECIAL-26,Political,0,0.01,21,0.92,True,6,0
KXTX18SPECIAL-26-CMEN,KXTX18SPECIAL-26,Political,1,0.87,660,0.08,False,6,8
KXTX18SPECIAL-26-AEDW,KXTX18SPECIAL-26,Political,0,0.13,364,1.18,False,6,3
KXTX28D-26-RTRE,KXTX28D-26,Political,0,0.05,52,0.68,False,2,2
KXTX28D-26-HCUE,KXTX28D-26,Political,1,0.86,125,8.31,False,2,8
KXTX31R-26-SDOW,KXTX31R-26,Political,0,0.02,3,258.77,True,5,1
KXTX31R-26-VOFF,KXTX31R-26,Political,0,0.04,26,52.35,False,5,1
KXTX31R-26-VGOM,KXTX31R-26,Political,0,0.07,91,1.95,False,5,2
KXTX31R-26-RHAM,KXTX31R-26,Political,0,0.01,14,177.8,True,5,0
KXTX31R-26-JCAR,KXTX31R-26,Political,1,0.88,106,7.01,False,5,8
KXTX34R-26-MFLO,KXTX34R-26,Political,0,0.18,30,63.4,False,3,3
KXTX34R-26-EFLO,KXTX34R-26,Political,1,0.83,104,0.64,False,3,8
KXTX34R-26-BMOR,KXTX34R-26,Political,0,0.6,1,485.93,False,3,6
KXTXPRIMARY-08R26-SLON,KXTXPRIMARY-08R26,Political,0,0.03,2,24.92,False,6,1
KXTXPRIMARY-08R26-NTRA,KXTXPRIMARY-08R26,Political,0,0.09,12,1.37,False,6,2
KXTXPRIMARY-08R26-JSTE,KXTXPRIMARY-08R26,Political,1,0.74,42,0.68,False,6,7
KXTXPRIMARY-08R26-JFON,KXTXPRIMARY-08R26,Political,0,0.06,8,45.93,False,6,2
KXTXPRIMARY-08R26-DWIL,KXTXPRIMARY-08R26,Political,0,0.05,4,8.74,False,6,2
KXTXPRIMARY-08R26-BJEN,KXTXPRIMARY-08R26,Political,0,0.04,1,60.64,False,6,1
KXTXPRIMARY-09D26-TVIR,KXTXPRIMARY-09D26,Political,0,0.01,76,19.69,True,5,0
KXTXPRIMARY-09D26-TIVE,KXTXPRIMARY-09D26,Political,0,0.01,34,18.99,True,5,0
KXTXPRIMARY-09D26-PFIL,KXTXPRIMARY-09D26,Political,0,0.02,1,366.64,True,5,1
KXTXPRIMARY-09D26-MROC,KXTXPRIMARY-09D26,Political,0,0.02,1,366.64,True,5,1
KXTXPRIMARY-09D26-LGUT,KXTXPRIMARY-09D26,Political,1,0.96,55,3.06,False,5,9
KXTXPRIMARY-10R26-SMAC,KXTXPRIMARY-10R26,Political,0,0.05,8,34.98,False,10,2
KXTXPRIMARY-10R26-RBRO,KXTXPRIMARY-10R26,Political,0,0.02,5,98.86,True,10,1
KXTXPRIMARY-10R26-RALT,KXTXPRIMARY-10R26,Political,0,0.15,54,1.19,False,10,3
